player_name,pos,Draft Capital,birth_date,breakout_age,Year1,Age1,DOM1,DOM+1,PDOM1,PDOM+1,RDOM1,RDOM+1,Speed1,BMI1,YPR1,Rec Yards1,Y/RR1,YAC/R1,aDOT1,CTPRR1,UCTPRR1,Drop Rate1,CC%1,Wide%1,Slot%1,elu1,Year2,Age2,DOM2,DOM+2,PDOM2,PDOM+2,RDOM2,RDOM+2,Speed2,BMI2,YPR2,Rec Yards2,Y/RR2,YAC/R2,aDOT2,CTPRR2,UCTPRR2,Drop Rate2,CC%2,Wide%2,Slot%2,elu2,Year3,Age3,DOM3,DOM+3,PDOM3,PDOM+3,RDOM3,RDOM+3,Speed3,BMI3,YPR3,Rec Yards3,Y/RR3,YAC/R3,aDOT3,CTPRR3,UCTPRR3,Drop Rate3,CC%3,Wide%3,Slot%3,elu3,Year4,Age4,DOM4,DOM+4,PDOM4,PDOM+4,RDOM4,RDOM+4,Speed4,BMI4,YPR4,Rec Yards4,Y/RR4,YAC/R4,aDOT4,CTPRR4,UCTPRR4,Drop Rate4,CC%4,Wide%4,Slot%4,birthday_parsed,birthdate_source_url
Josh Morgan,WR,6.0,1985-06-20,20.2,2004.0,19.2,0.134,0.127,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.2,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.2,0.206,0.196,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,21.2,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1985-06-20,https://www.pro-football-reference.com/players/M/MorgJo00.htm
Josh Palmer,WR,3.0,1999-09-22,,2017.0,17.94,0.024,0.024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,17.94,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,18.94,0.169,0.169,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,18.94,0.039,0.039,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1999-09-22,https://www.pro-football-reference.com/players/P/PalmJo00.htm
Josh Reed,WR,2.0,1980-05-01,20.34,2000.0,20.34,-0.0,-0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,20.34,0.417,0.417,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.34,0.438,0.438,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.34,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1980-05-01,https://www.pro-football-reference.com/players/R/ReedJo01.htm
Josh Reynolds,WR,4.0,1995-02-16,19.54,2014.0,19.54,0.273,0.273,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,20.54,0.235,0.235,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,21.54,0.397,0.397,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995-02-16,https://www.pro-football-reference.com/players/R/ReynJo00.htm
JuJu Smith-Schuster,WR,2.0,1996-11-22,18.77,2014.0,17.77,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,17.77,0.158,0.15,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,18.77,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,18.77,0.359,0.341,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1996-11-22,https://www.pro-football-reference.com/players/S/SmitJu00.htm
Juaquin Iglesias,WR,3.0,1987-08-22,,2005.0,18.03,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,18.03,0.168,0.16,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,19.03,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,19.03,0.141,0.134,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1987-08-22,https://www.pro-football-reference.com/players/I/IgleJu00.htm
Julian Edelman,WR,7.0,1986-05-22,20.28,2006.0,20.28,0.518,0.363,0.975,0.682,0.0,0.0,,,,,,,,,,,,,,,2007.0,21.28,0.191,0.134,0.599,0.419,0.0,0.0,,,,,,,,,,,,,,,2008.0,22.28,0.003,0.002,0.911,0.638,0.0,0.0,,,,,,,,,,,,,,,2008.0,22.28,0.801,0.561,0.911,0.638,0.0,0.0,,,,,,,,,,,,,,1986-05-22,https://www.pro-football-reference.com/players/E/EdelJu00.htm
Julio Jones,WR,1.0,1989-02-08,19.56,2008.0,19.56,0.375,0.375,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,20.56,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,20.56,0.231,0.231,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,21.56,0.062,0.062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1989-02-08,https://www.pro-football-reference.com/players/J/JoneJu02.htm
Junior Bergen,WR,7.0,2002-10-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-23,https://en.wikipedia.org/wiki/Junior_Bergen
Junior Hemingway,WR,7.0,1988-12-27,,2007.0,18.68,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,18.68,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,19.68,0.057,0.057,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,20.68,0.123,0.123,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1988-12-27,https://www.pro-football-reference.com/players/H/HemiJu00.htm
Juron Criner,WR,5.0,1989-12-12,19.72,2008.0,18.72,0.035,0.021,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,19.72,0.011,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,19.72,0.324,0.195,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,20.72,0.008,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1989-12-12,https://www.pro-football-reference.com/players/C/CrinJu00.htm
Justin Blackmon,WR,1.0,1990-01-09,20.64,2009.0,19.64,0.106,0.1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,20.64,0.022,0.021,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,20.64,0.476,0.452,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,21.64,0.376,0.357,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1990-01-09,https://www.pro-football-reference.com/players/B/BlacJu00.htm
Justin Brown,WR,6.0,1991-03-10,20.48,2009.0,18.48,0.013,0.013,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,19.48,-0.002,-0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2010.0,19.48,0.102,0.102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,20.48,0.212,0.212,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1991-03-10,https://www.pro-football-reference.com/players/B/BrowJu00.htm
Justin Gage,WR,5.0,1981-01-25,19.6,2000.0,19.6,-0.003,-0.003,0.024,0.023,0.0,0.0,,,,,,,,,,,,,,,2000.0,19.6,0.33,0.314,0.024,0.023,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.6,0.399,0.379,0.034,0.032,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.6,0.002,0.002,0.034,0.032,0.0,0.0,,,,,,,,,,,,,,1981-01-25,https://www.pro-football-reference.com/players/G/GageJu00.htm
Justin Hardy,WR,4.0,1991-12-18,19.7,2011.0,19.7,0.216,0.151,0.007,0.005,0.0,0.0,,,,,,,,,,,,,,,2012.0,20.71,0.376,0.263,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,21.71,0.265,0.185,0.021,0.015,0.0,0.0,,,,,,,,,,,,,,,2014.0,22.7,0.017,0.014,0.02,0.017,0.0,0.0,,,,,,,,,,,,,,1991-12-18,https://www.pro-football-reference.com/players/H/HardJu00.htm
Justin Harper,WR,7.0,1985-02-24,19.52,2002.0,17.52,0.043,0.03,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,18.52,0.164,0.115,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,19.52,0.262,0.184,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,19.52,0.038,0.036,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1985-02-24,https://www.pro-football-reference.com/players/H/HarpJu01.htm
Justin Hunter,WR,2.0,1991-05-20,21.29,2010.0,19.29,0.197,0.197,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,20.28,0.109,0.109,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,21.29,0.272,0.272,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-05-20,https://www.pro-football-reference.com/players/H/HuntJu00.htm
Justin Jefferson,WR,1.0,1999-06-16,19.21,2017.0,18.21,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,19.21,0.324,0.324,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,19.21,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,20.21,0.275,0.275,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1999-06-16,https://www.pro-football-reference.com/players/J/JeffJu00.htm
Justin McCareins,WR,4.0,1978-12-01,21.75,2000.0,21.75,0.017,0.012,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.75,0.65,0.455,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-12-01,https://www.pro-football-reference.com/players/M/McCaJu00.htm
Justin Shorter,WR,5.0,2000-04-17,,2018.0,18.37,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,18.37,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,19.37,0.024,0.024,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2020.0,20.38,0.062,0.062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2000-04-17,https://www.pro-football-reference.com/players/S/ShorJu00.htm
Justin Watson,WR,5.0,1975-01-07,,2004.0,29.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975-01-07,https://www.pro-football-reference.com/players/W/WatsJu00.htm
Juwann Winfree,WR,6.0,1996-09-04,,2014.0,17.99,0.08,0.08,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.99,0.105,0.099,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,21.99,0.107,0.101,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-09-04,https://www.pro-football-reference.com/players/W/WinfJu00.htm
K.J. Hill,WR,7.0,1997-09-15,,2016.0,18.96,0.066,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,19.96,0.113,0.113,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,19.96,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,20.96,0.148,0.148,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1997-09-15,https://www.pro-football-reference.com/players/H/HillKJ00.htm
K.J. Osborn,WR,5.0,1997-06-10,21.23,2016.0,19.23,0.067,0.047,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.23,0.154,0.108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.23,0.024,0.017,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,21.23,0.266,0.186,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1997-06-10,https://www.pro-football-reference.com/players/O/OsboKJ00.htm
KJ Hamler,WR,2.0,1999-07-08,19.15,2018.0,19.15,0.252,0.252,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,19.15,0.032,0.032,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,20.15,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,20.15,0.317,0.317,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1999-07-08,https://www.pro-football-reference.com/players/H/HamlKJ00.htm
Kadarius Toney,WR,1.0,1999-01-27,,2017.0,18.6,0.038,0.038,0.013,0.013,0.0,0.0,,,,,,,,,,,,,,,2017.0,18.6,0.08,0.08,0.013,0.013,0.0,0.0,,,,,,,,,,,,,,,2018.0,19.59,0.065,0.065,0.021,0.021,0.0,0.0,,,,,,,,,,,,,,,2018.0,19.59,0.043,0.043,0.021,0.021,0.0,0.0,,,,,,,,,,,,,,1999-01-27,https://www.pro-football-reference.com/players/T/ToneKa00.htm
Kaden Prather,WR,7.0,2002-09-06,,2021.0,18.99,0.027,0.026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,19.99,0.167,0.158,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2023.0,20.99,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2023.0,20.99,0.184,0.184,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2002-09-06,https://en.wikipedia.org/wiki/Kaden_Prather
Kaelin Clay,WR,6.0,1992-01-03,22.66,2014.0,22.66,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,22.66,0.202,0.192,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992-01-03,https://www.pro-football-reference.com/players/C/ClayKa00.htm
Kahlil Hill,WR,6.0,1979-03-18,21.46,2000.0,21.46,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.46,0.276,0.276,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,22.46,0.361,0.361,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,22.46,-0.001,-0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1979-03-18,https://www.pro-football-reference.com/players/H/HillKa20.htm
Kareem Kelly,WR,6.0,1981-04-01,19.42,2000.0,19.42,0.001,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,19.42,0.232,0.139,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.42,0.265,0.159,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.42,0.007,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-04-01,https://en.wikipedia.org/wiki/Kareem_Kelly
Kawaan Baker,WR,7.0,1998-08-24,20.02,2017.0,19.02,0.051,0.039,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,20.02,0.207,0.157,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,20.02,0.288,0.219,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2019.0,21.02,0.093,0.071,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1998-08-24,https://www.pro-football-reference.com/players/B/BakeKa00.htm
Kayshon Boutte,WR,6.0,2002-05-07,18.32,2020.0,18.32,0.222,0.222,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,19.32,0.217,0.217,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,20.32,0.115,0.115,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,20.32,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2002-05-07,https://www.pro-football-reference.com/players/B/BoutKa00.htm
KeAndre Lambert-Smith,WR,5.0,2001-10-16,,2020.0,18.88,0.03,0.03,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2021.0,19.88,0.135,0.135,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,20.88,0.128,0.128,0.028,0.028,0.0,0.0,,,,,,,,,,,,,,,2023.0,21.88,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2001-10-16,https://en.wikipedia.org/wiki/KeAndre_Lambert-Smith
Kealoha Pilares,WR,5.0,1988-02-20,,2007.0,19.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,19.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,20.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,20.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1988-02-20,https://www.pro-football-reference.com/players/P/PilaKe00.htm
Keary Colbert,WR,2.0,1982-05-21,20.28,2000.0,18.28,0.155,0.093,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,19.28,0.155,0.093,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,19.28,0.002,0.001,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,20.28,0.205,0.123,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1982-05-21,https://www.pro-football-reference.com/players/C/ColbKe00.htm
KeeSean Johnson,WR,6.0,1996-10-09,19.9,2015.0,18.89,0.129,0.098,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.9,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.9,0.382,0.29,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.9,0.363,0.276,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1996-10-09,https://www.pro-football-reference.com/players/J/JohnKe07.htm
Keenan Allen,WR,3.0,1992-04-27,18.35,2010.0,18.35,0.064,0.038,0.035,0.021,0.0,0.0,,,,,,,,,,,,,,,2010.0,18.35,0.273,0.164,0.035,0.021,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.35,0.386,0.367,0.004,0.004,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.35,0.009,0.008,0.004,0.004,0.0,0.0,,,,,,,,,,,,,,1992-04-27,https://www.pro-football-reference.com/players/A/AlleKe00.htm
Keenan Burton,WR,4.0,1984-10-29,,2003.0,18.84,0.005,0.005,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2003.0,18.84,0.101,0.101,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2004.0,19.84,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.84,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1984-10-29,https://www.pro-football-reference.com/players/B/BurtKe00.htm
Keenan Howry,WR,7.0,1981-06-17,19.21,2000.0,19.21,0.252,0.151,0.009,0.006,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.21,0.293,0.176,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,20.21,0.031,0.018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,21.21,0.229,0.137,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1981-06-17,https://www.pro-football-reference.com/players/H/HowrKe00.htm
Keith Mumphery,WR,5.0,1992-06-05,,2011.0,19.24,0.006,0.006,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,20.24,0.13,0.13,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,20.24,0.007,0.007,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,21.24,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1992-06-05,https://www.pro-football-reference.com/players/M/MumpKe00.htm
Keke Coutee,WR,4.0,1997-01-14,20.63,2015.0,18.63,0.01,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.63,0.011,0.01,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,19.63,0.155,0.147,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.63,0.308,0.292,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1997-01-14,https://www.pro-football-reference.com/players/C/CoutKe00.htm
Kelley Washington,WR,3.0,1979-08-21,22.03,2001.0,22.03,0.283,0.283,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,23.03,0.12,0.12,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2002.0,23.03,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979-08-21,https://www.pro-football-reference.com/players/W/WashKe00.htm
Kelvin Benjamin,WR,1.0,1991-02-05,22.57,2012.0,21.57,0.15,0.142,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,21.57,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2013.0,22.57,0.293,0.278,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991-02-05,https://www.pro-football-reference.com/players/B/BenjKe00.htm
Kelvin Harmon,WR,6.0,1996-12-15,20.71,2016.0,19.71,0.193,0.184,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2017.0,20.71,0.26,0.247,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2018.0,21.71,0.286,0.271,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996-12-15,https://www.pro-football-reference.com/players/H/HarmKe00.htm
Ken-Yon Rambo,WR,7.0,1978-10-04,21.91,2000.0,21.91,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2000.0,21.91,0.23,0.23,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978-10-04,https://www.pro-football-reference.com/players/R/RambKe00.htm
Kendall Newson,WR,7.0,1980-03-05,21.49,2000.0,20.49,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.49,0.315,0.239,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2001.0,21.49,0.003,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980-03-05,https://www.pro-football-reference.com/players/N/NewsKe00.htm
Kendall Wright,WR,1.0,1989-11-12,18.8,2008.0,18.8,0.306,0.291,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,18.8,0.07,0.066,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,19.8,0.061,0.058,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2009.0,19.8,0.281,0.267,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1989-11-12,https://www.pro-football-reference.com/players/W/WrigKe01.htm
Kenny Bell,WR,5.0,1992-02-25,19.52,2010.0,18.52,0.004,0.004,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.52,0.108,0.108,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.52,0.224,0.224,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.52,0.062,0.062,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1992-02-25,https://en.wikipedia.org/wiki/Kenny_Bell
Kenny Britt,WR,1.0,1988-09-19,,2006.0,17.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2007.0,18.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2008.0,19.95,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1988-09-19,https://www.pro-football-reference.com/players/B/BritKe00.htm
Kenny Golladay,WR,3.0,1993-11-03,21.83,2015.0,21.83,0.025,0.018,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,21.83,0.421,0.295,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,22.83,0.086,0.06,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2016.0,22.83,0.415,0.291,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1993-11-03,https://www.pro-football-reference.com/players/G/GollKe00.htm
Kenny Lawler,WR,7.0,1994-06-25,20.19,2013.0,19.19,0.157,0.149,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2014.0,20.19,0.206,0.196,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,21.19,0.001,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2015.0,21.19,0.215,0.204,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1994-06-25,https://en.wikipedia.org/wiki/Kenny_Lawler
Kenny McKinley,WR,5.0,1987-01-31,19.58,2005.0,18.58,0.003,0.003,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,18.58,0.079,0.079,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,19.58,0.0,0.0,0.024,0.024,0.0,0.0,,,,,,,,,,,,,,,2006.0,19.58,0.239,0.239,0.024,0.024,0.0,0.0,,,,,,,,,,,,,,1987-01-31,https://www.pro-football-reference.com/players/M/McKiKe00.htm
Kenny Moore,WR,5.0,1985-02-19,21.53,2004.0,19.53,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.53,0.002,0.002,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2005.0,20.53,0.107,0.102,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2006.0,21.53,0.206,0.196,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1985-02-19,https://www.pro-football-reference.com/players/M/MoorKe00.htm
Kenny Stills,WR,5.0,1992-04-22,19.36,2010.0,18.36,0.148,0.14,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.36,0.231,0.22,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2011.0,19.36,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2012.0,20.36,0.293,0.278,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,1992-04-22,https://www.pro-football-reference.com/players/S/StilKe00.htm
Keon Coleman,WR,2.0,2003-05-17,19.29,2021.0,18.29,0.026,0.026,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2022.0,19.29,0.291,0.291,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2023.0,20.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2023.0,20.29,0.313,0.298,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,2003-05-17,https://www.pro-football-reference.com/players/C/ColeKe02.htm
Kerry Meier,WR,5.0,1986-11-12,19.8,2006.0,19.8,0.204,0.194,0.594,0.564,0.0,0.0,,,,,,,,,,,,,,,2006.0,19.8,0.001,0.001,0.594,0.564,0.0,0.0,,,,,,,,,,,,,,,2007.0,20.8,0.064,0.061,0.078,0.074,0.0,0.0,,,,,,,,,,,,,,,2007.0,20.8,0.024,0.023,0.078,0.074,0.0,0.0,,,,,,,,,,,,,,1986-11-12,https://www.pro-football-reference.com/players/M/MeieKe00.htm
